,date,state,retail,grocery,parks,transit,workplaces,residential,cases,deaths,daily_new_cases,daily_new_deaths
1998,2020-04-05,IN,-40.95348837209303,-12.308641975308642,57.833333333333336,-29.25,-34.109756097560975,10.5,4437,151,462.0,15.0
1999,2020-04-06,IN,-34.48888888888889,-13.066666666666666,62.375,-21.029411764705884,-42.43478260869565,17.348837209302324,4986,171,549.0,20.0
2000,2020-04-07,IN,-33.26086956521739,-9.333333333333334,78.5,-18.305555555555557,-43.92391304347826,17.90909090909091,5544,208,558.0,37.0
2001,2020-04-08,IN,-33.851063829787236,-9.966666666666667,62.5,-19.5,-44.56521739130435,17.477272727272727,5986,246,442.0,38.0
2002,2020-04-09,IN,-35.041666666666664,-8.8,6.2727272727272725,-24.486486486486488,-46.0,19.80952380952381,6400,295,414.0,49.0
2003,2020-04-10,IN,-37.25454545454546,-8.108108108108109,19.90909090909091,-31.666666666666668,-53.45652173913044,23.181818181818183,6960,353,560.0,58.0
2004,2020-04-11,IN,-37.61538461538461,-2.935483870967742,70.55555555555556,-28.0,-33.146341463414636,11.6,7494,389,534.0,36.0
2005,2020-04-12,IN,-60.42553191489362,-37.775,11.071428571428571,-36.34375,-40.3780487804878,11.1875,7990,405,496.0,16.0
2006,2020-04-13,IN,-36.41304347826087,-15.342105263157896,-9.642857142857142,-24.82857142857143,-42.19565217391305,18.931818181818183,8300,414,310.0,9.0
2007,2020-04-14,IN,-34.12765957446808,-12.27027027027027,10.666666666666666,-21.057142857142857,-42.23913043478261,18.977272727272727,8598,458,298.0,44.0
2008,2020-04-15,IN,-25.76595744680851,-6.702702702702703,1.2142857142857142,-20.88888888888889,-42.29347826086956,19.0,9030,511,432.0,53.0
2009,2020-04-16,IN,-26.520833333333332,-4.846153846153846,19.833333333333332,-22.25,-41.98913043478261,18.90909090909091,9619,554,589.0,43.0
2010,2020-04-17,IN,-38.285714285714285,-17.4468085106383,-22.266666666666666,-29.25,-43.48913043478261,23.102564102564102,10235,599,616.0,45.0
2011,2020-04-18,IN,-30.442307692307693,-4.902439024390244,58.142857142857146,-20.03125,-27.98780487804878,10.55,10730,633,495.0,34.0
2012,2020-04-19,IN,-31.48936170212766,-13.694444444444445,54.22222222222222,-26.774193548387096,-30.902439024390244,9.444444444444445,11301,652,571.0,19.0
2013,2020-04-20,IN,-20.434782608695652,-6.657894736842105,69.375,-17.764705882352942,-39.57608695652174,15.733333333333333,11784,666,483.0,14.0
2014,2020-04-21,IN,-22.97872340425532,-5.378378378378378,21.625,-16.942857142857143,-41.08695652173913,17.152173913043477,12214,731,430.0,65.0
2015,2020-04-22,IN,-23.829787234042552,-6.324324324324325,32.5,-17.305555555555557,-41.5,16.851063829787233,12575,764,361.0,33.0
2016,2020-04-23,IN,-30.270833333333332,-8.736842105263158,-2.2142857142857144,-22.36111111111111,-42.130434782608695,19.863636363636363,13196,811,621.0,47.0
2017,2020-04-24,IN,-28.535714285714285,-7.4,60.625,-22.02777777777778,-41.52173913043478,18.65,13848,851,652.0,40.0
2018,2020-04-25,IN,-30.884615384615383,-6.744186046511628,23.5,-20.903225806451612,-28.817073170731707,11.35,14567,897,719.0,46.0
2019,2020-04-26,IN,-27.680851063829788,-9.277777777777779,58.888888888888886,-19.032258064516128,-30.37037037037037,9.055555555555555,15187,928,620.0,31.0
2020,2020-04-27,IN,-16.68888888888889,-3.0789473684210527,67.875,-15.030303030303031,-37.78260869565217,15.244444444444444,16137,932,950.0,4.0
2021,2020-04-28,IN,-16.78723404255319,-0.5405405405405406,93.0,-14.257142857142858,-39.31521739130435,9.659574468085106,16783,992,646.0,60.0
2022,2020-04-29,IN,-22.78723404255319,-4.305555555555555,6.3076923076923075,-17.4,-40.108695652173914,18.177777777777777,17409,1065,626.0,73.0
2023,2020-04-30,IN,-22.770833333333332,-1.7435897435897436,2.230769230769231,-17.02777777777778,-40.09782608695652,18.511111111111113,18099,1114,690.0,49.0
2024,2020-05-01,IN,-18.571428571428573,1.8888888888888888,99.0,-13.5,-39.29347826086956,16.48780487804878,18941,1175,842.0,61.0
2025,2020-05-02,IN,-17.326923076923077,8.35897435897436,93.0,-1.2413793103448276,-24.80246913580247,6.217391304347826,19629,1229,688.0,54.0
2026,2020-05-03,IN,-18.170212765957448,-2.1666666666666665,63.142857142857146,-13.451612903225806,-26.97530864197531,7.111111111111111,20267,1246,638.0,17.0
2027,2020-05-04,IN,-9.363636363636363,2.9473684210526314,65.25,-10.029411764705882,-34.108695652173914,12.957446808510639,20855,1264,588.0,18.0
2028,2020-05-05,IN,-15.97872340425532,2.2162162162162162,1.75,-13.371428571428572,-36.141304347826086,16.127659574468087,21423,1326,568.0,62.0
2029,2020-05-06,IN,-12.25531914893617,4.583333333333333,90.57142857142857,-8.030303030303031,-35.391304347826086,14.1875,22286,1377,863.0,51.0
2030,2020-05-07,IN,-13.770833333333334,5.2631578947368425,98.4,-9.6,-35.71739130434783,14.27659574468085,22942,1414,656.0,37.0
2031,2020-05-08,IN,-21.410714285714285,2.066666666666667,27.384615384615383,-14.277777777777779,-36.25,17.186046511627907,23620,1447,678.0,33.0
2032,2020-05-09,IN,-13.23076923076923,20.18421052631579,70.8,-0.7333333333333333,-20.91358024691358,6.583333333333333,24239,1490,619.0,43.0
2033,2020-05-10,IN,-18.0,5.611111111111111,18.916666666666668,-13.129032258064516,-22.5125,6.0,24633,1508,394.0,18.0
2034,2020-05-11,IN,-12.386363636363637,-2.0,17.53846153846154,-11.371428571428572,-30.804347826086957,13.14,25134,1540,501.0,32.0
2035,2020-05-12,IN,-8.25531914893617,3.7027027027027026,74.66666666666667,-10.058823529411764,-31.358695652173914,12.358490566037736,25676,1578,542.0,38.0
2036,2020-05-13,IN,-7.1063829787234045,3.0555555555555554,53.5,-8.542857142857143,-31.554347826086957,12.69811320754717,26044,1619,368.0,41.0
2037,2020-05-14,IN,-9.76271186440678,3.533333333333333,20.6,-9.885714285714286,-32.21739130434783,12.943396226415095,26627,1646,583.0,27.0
2038,2020-05-15,IN,-12.985074626865671,0.953125,60.6,-11.25,-32.20652173913044,14.680851063829786,27281,1691,654.0,45.0
2039,2020-05-16,IN,-6.166666666666667,10.679245283018869,120.0,1.7241379310344827,-16.333333333333332,5.041666666666667,27919,1741,638.0,50.0
2040,2020-05-17,IN,-12.581818181818182,0.2,29.25,-9.548387096774194,-19.341463414634145,6.842105263157895,28419,1751,500.0,10.0
2041,2020-05-18,IN,-6.4,1.9365079365079365,27.083333333333332,-8.212121212121213,-27.706521739130434,11.94,28897,1765,478.0,14.0
2042,2020-05-19,IN,-5.9298245614035086,4.783333333333333,22.5,-9.882352941176471,-28.565217391304348,12.6,29402,1824,505.0,59.0
2043,2020-05-20,IN,-4.327586206896552,5.716666666666667,59.142857142857146,-4.142857142857143,-28.98913043478261,11.545454545454545,29986,1864,584.0,40.0
2044,2020-05-21,IN,-3.0508474576271185,8.05,67.44444444444444,-1.7142857142857142,-29.48913043478261,11.296296296296296,30673,1913,687.0,49.0
2045,2020-05-22,IN,-4.96969696969697,10.015625,111.28571428571429,2.2777777777777777,-31.92391304347826,10.8125,31165,1941,492.0,28.0
2046,2020-05-23,IN,-4.369230769230769,16.056603773584907,125.5,9.241379310344827,-17.59259259259259,3.5,31674,1964,509.0,23.0
2047,2020-05-24,IN,1.830188679245283,16.733333333333334,98.5,-1.7096774193548387,-21.085365853658537,1.2,32151,1976,477.0,12.0
2048,2020-05-25,IN,-2.9074074074074074,7.068965517241379,122.0,-18.484848484848484,-72.13186813186813,18.68,32489,1984,338.0,8.0
2049,2020-05-26,IN,0.7321428571428571,11.366666666666667,81.5,-5.970588235294118,-27.33695652173913,9.267857142857142,32856,2004,367.0,20.0
2050,2020-05-27,IN,0.1724137931034483,9.275862068965518,97.0,-2.764705882352941,-26.782608695652176,9.875,33242,2030,386.0,26.0
2051,2020-05-28,IN,-0.5423728813559322,8.766666666666667,61.666666666666664,-1.5,-26.358695652173914,10.517857142857142,33885,2068,643.0,38.0
2052,2020-05-29,IN,-5.552238805970149,4.890625,114.16666666666667,-0.1388888888888889,-26.358695652173914,10.653061224489797,34399,2110,514.0,42.0
2053,2020-05-30,IN,-0.16923076923076924,14.30188679245283,117.0,15.310344827586206,-6.225,2.08,35064,2125,665.0,15.0
2054,2020-05-31,IN,2.2452830188679247,10.204545454545455,84.5,12.866666666666667,-8.714285714285714,2.1363636363636362,35429,2134,365.0,9.0
2055,2020-06-01,IN,5.196428571428571,9.492063492063492,97.14285714285714,3.696969696969697,-23.891304347826086,7.517857142857143,35684,2142,255.0,8.0
2056,2020-06-02,IN,7.368421052631579,14.25,112.25,2.84375,-26.01086956521739,7.803571428571429,36129,2197,445.0,55.0
2057,2020-06-03,IN,4.0701754385964914,13.140350877192983,89.8,0.8235294117647058,-24.72826086956522,8.051724137931034,36609,2207,480.0,10.0
2058,2020-06-04,IN,1.5833333333333333,11.616666666666667,85.6,-0.3235294117647059,-25.25,8.824561403508772,37005,2231,396.0,24.0
2059,2020-06-05,IN,-2.303030303030303,10.28125,109.0,0.5142857142857142,-26.456521739130434,8.372549019607844,37499,2258,494.0,27.0
2060,2020-06-06,IN,2.1538461538461537,18.358490566037737,144.66666666666666,12.89655172413793,-7.1875,1.12,37928,2292,429.0,34.0
2061,2020-06-07,IN,3.5660377358490565,13.066666666666666,122.5,11.233333333333333,-9.974358974358974,0.9545454545454546,38328,2303,400.0,11.0
2062,2020-06-08,IN,4.327272727272727,8.793650793650794,105.6,3.6875,-23.77173913043478,6.910714285714286,38553,2316,225.0,13.0
2063,2020-06-09,IN,0.3275862068965517,7.406779661016949,77.2,-1.4545454545454546,-24.858695652173914,8.649122807017545,38985,2339,432.0,23.0
2064,2020-06-10,IN,2.7413793103448274,9.559322033898304,86.5,1.7878787878787878,-24.72826086956522,7.947368421052632,39297,2355,312.0,16.0
2065,2020-06-11,IN,6.131147540983607,12.983050847457626,136.5,6.696969696969697,-24.5,6.842105263157895,39714,2380,417.0,25.0
2066,2020-06-12,IN,-0.6515151515151515,8.515625,124.5,6.771428571428571,-25.92391304347826,6.923076923076923,40114,2396,400.0,16.0
2067,2020-06-13,IN,2.9696969696969697,15.88679245283019,121.0,19.689655172413794,-4.875,0.24,40535,2413,421.0,17.0
2068,2020-06-14,IN,6.471698113207547,11.4,141.0,18.344827586206897,-7.615384615384615,0.2727272727272727,40901,2422,366.0,9.0
2069,2020-06-15,IN,7.054545454545455,9.428571428571429,113.66666666666667,10.848484848484848,-23.5,5.982142857142857,41422,2433,521.0,11.0
2070,2020-06-16,IN,6.9298245614035086,11.98360655737705,144.75,5.764705882352941,-24.0,6.491228070175438,41780,2447,358.0,14.0
2071,2020-06-17,IN,6.275862068965517,11.482758620689655,85.5,6.454545454545454,-24.33695652173913,6.086206896551724,42036,2475,256.0,28.0
2072,2020-06-18,IN,6.409836065573771,11.576271186440678,138.25,8.5,-24.934782608695652,6.280701754385965,42480,2491,444.0,16.0
2073,2020-06-19,IN,1.6363636363636365,10.4375,120.5,11.0,-26.858695652173914,5.7254901960784315,42801,2516,321.0,25.0
2074,2020-06-20,IN,5.984848484848484,21.962264150943398,158.0,26.103448275862068,-5.95,-0.92,43135,2536,334.0,20.0
2075,2020-06-21,IN,3.1481481481481484,11.955555555555556,114.42857142857143,15.89655172413793,-7.805194805194805,0.0,43496,2540,361.0,4.0
2076,2020-06-22,IN,3.4464285714285716,4.841269841269841,105.57142857142857,9.0,-24.934782608695652,6.928571428571429,43709,2553,213.0,13.0
2077,2020-06-23,IN,5.614035087719298,9.01639344262295,125.0,6.617647058823529,-25.17391304347826,7.051724137931035,43967,2569,258.0,16.0
2078,2020-06-24,IN,6.206896551724138,9.152542372881356,134.66666666666666,9.0625,-23.83695652173913,5.948275862068965,44260,2578,293.0,9.0
2079,2020-06-25,IN,6.639344262295082,11.5,150.25,10.970588235294118,-24.33695652173913,5.964912280701754,44779,2586,519.0,8.0
2080,2020-06-26,IN,-0.6515151515151515,5.0625,114.33333333333333,13.352941176470589,-26.315217391304348,6.60377358490566,45269,2595,490.0,9.0
2081,2020-06-27,IN,-0.06060606060606061,7.377358490566038,107.33333333333333,24.75,-5.3875,1.7083333333333333,45707,2616,438.0,21.0
2082,2020-06-28,IN,3.5925925925925926,7.1521739130434785,91.75,24.766666666666666,-5.259740259740259,0.9090909090909091,46071,2619,364.0,3.0
2083,2020-06-29,IN,5.345454545454546,6.145161290322581,74.2,9.59375,-25.065217391304348,6.946428571428571,46370,2624,299.0,5.0
2084,2020-06-30,IN,8.071428571428571,10.311475409836065,84.8,8.333333333333334,-26.206521739130434,7.232142857142857,46740,2640,370.0,16.0
2085,2020-07-01,IN,13.473684210526315,16.0,110.33333333333333,14.84375,-27.66304347826087,6.036363636363636,47116,2650,376.0,10.0
2086,2020-07-02,IN,20.280701754385966,25.2,138.5,20.78787878787879,-32.19565217391305,5.830188679245283,47553,2662,437.0,12.0
2087,2020-07-03,IN,10.59375,25.375,135.75,9.114285714285714,-56.630434782608695,12.125,48099,2682,546.0,20.0
2088,2020-07-04,IN,-14.984615384615385,11.596153846153847,138.33333333333334,-0.10344827586206896,-28.34567901234568,-0.22727272727272727,48628,2687,529.0,5.0
2089,2020-07-05,IN,-1.7222222222222223,2.6956521739130435,105.66666666666667,29.06896551724138,-13.597402597402597,0.0,49203,2693,575.0,6.0
2090,2020-07-06,IN,7.127272727272727,8.825396825396826,97.0,15.4375,-29.195652173913043,7.037037037037037,49560,2698,357.0,5.0
2091,2020-07-07,IN,6.2105263157894735,10.45,107.0,6.515151515151516,-27.77173913043478,7.071428571428571,49859,2717,299.0,19.0
2092,2020-07-08,IN,5.368421052631579,8.189655172413794,103.75,7.666666666666667,-26.543478260869566,6.982142857142857,50309,2732,450.0,15.0
2093,2020-07-09,IN,5.423728813559322,10.966666666666667,116.6,8.5,-26.630434782608695,6.910714285714286,50829,2739,520.0,7.0
2094,2020-07-10,IN,1.121212121212121,5.78125,91.25,9.941176470588236,-27.608695652173914,7.1568627450980395,51567,2748,738.0,9.0
2095,2020-07-11,IN,3.8484848484848486,12.245283018867925,103.0,21.966666666666665,-4.45,-0.16,52358,2756,791.0,8.0
2096,2020-07-12,IN,3.7777777777777777,8.347826086956522,105.33333333333333,23.724137931034484,-7.688311688311688,0.8181818181818182,52892,2760,534.0,4.0
2097,2020-07-13,IN,6.5636363636363635,8.35483870967742,114.25,7.0,-24.869565217391305,5.589285714285714,53327,2762,435.0,2.0
2098,2020-07-14,IN,6.508771929824562,9.065573770491802,135.5,6.8125,-26.195652173913043,6.258620689655173,54001,2775,674.0,13.0
2099,2020-07-15,IN,5.586206896551724,9.275862068965518,121.25,5.875,-25.456521739130434,6.298245614035087,54698,2785,697.0,10.0
2100,2020-07-16,IN,3.5,9.186440677966102,110.5,8.65625,-26.141304347826086,7.017857142857143,55413,2795,715.0,10.0
2101,2020-07-17,IN,0.3787878787878788,7.0,127.2,11.696969696969697,-27.16304347826087,6.4,56160,2803,747.0,8.0
2102,2020-07-18,IN,1.6923076923076923,11.962264150943396,117.5,23.107142857142858,-5.95,-0.04,57045,2820,885.0,17.0
2103,2020-07-19,IN,-2.0185185185185186,5.311111111111111,101.66666666666667,21.82758620689655,-9.779220779220779,1.5909090909090908,57965,2822,920.0,2.0
2104,2020-07-20,IN,1.8545454545454545,6.238095238095238,106.83333333333333,7.28125,-24.782608695652176,6.196428571428571,58607,2825,642.0,3.0
2105,2020-07-21,IN,0.42105263157894735,6.7,85.25,3.46875,-26.043478260869566,7.192982456140351,59344,2846,737.0,21.0
2106,2020-03-07,KS,14.533333333333333,8.571428571428571,131.6,18.214285714285715,4.382352941176471,-2.3,1,0,-59343.0,-2846.0
2107,2020-03-08,KS,19.85,10.457142857142857,93.25,17.23076923076923,3.103448275862069,-1.5,1,0,0.0,0.0
2108,2020-03-09,KS,3.5555555555555554,0.5526315789473685,-10.8,1.375,-3.6666666666666665,1.6956521739130435,1,0,0.0,0.0
2109,2020-03-10,KS,11.619047619047619,3.5277777777777777,42.4,4.823529411764706,-4.344262295081967,0.36,1,0,0.0,0.0
2110,2020-03-11,KS,18.65909090909091,12.846153846153847,110.2,13.058823529411764,-3.2295081967213113,-1.56,1,0,0.0,0.0
2111,2020-03-12,KS,12.489795918367347,21.166666666666668,57.0,12.941176470588236,-6.868852459016393,-0.04,5,1,4.0,1.0
2112,2020-03-13,KS,7.8431372549019605,26.615384615384617,16.4,10.588235294117647,-6.607142857142857,1.0952380952380953,6,1,1.0,0.0
2113,2020-03-14,KS,-4.222222222222222,15.785714285714286,-21.571428571428573,3.8125,0.29411764705882354,3.625,8,1,2.0,0.0
2114,2020-03-15,KS,2.65,14.575757575757576,-16.333333333333332,6.0,-4.0,3.2857142857142856,9,1,1.0,0.0
2115,2020-03-16,KS,-0.3333333333333333,22.78787878787879,-6.2,-1.0625,-15.3,6.761904761904762,11,1,2.0,0.0
2116,2020-03-17,KS,-3.5434782608695654,24.114285714285714,19.4,-2.176470588235294,-18.741935483870968,8.380952380952381,17,1,6.0,0.0
2117,2020-03-18,KS,-7.375,28.676470588235293,52.6,1.5294117647058822,-19.822580645161292,8.666666666666666,22,1,5.0,0.0
2118,2020-03-19,KS,-16.14,17.56756756756757,92.8,-3.0588235294117645,-23.225806451612904,11.0,35,1,13.0,0.0
2119,2020-03-20,KS,-21.307692307692307,17.666666666666668,11.8,-4.833333333333333,-21.737704918032787,11.523809523809524,49,1,14.0,0.0
2120,2020-03-21,KS,-30.102040816326532,7.190476190476191,41.6,-7.933333333333334,-11.88888888888889,9.714285714285714,57,2,8.0,1.0
2121,2020-03-22,KS,-30.375,-2.142857142857143,-26.714285714285715,-14.0,-21.428571428571427,9.6,66,2,9.0,0.0
2122,2020-03-23,KS,-25.595744680851062,1.7894736842105263,27.0,-10.294117647058824,-24.129032258064516,12.095238095238095,82,2,16.0,0.0
2123,2020-03-24,KS,-27.4375,-5.416666666666667,25.8,-12.705882352941176,-28.262295081967213,15.047619047619047,102,3,20.0,1.0
2124,2020-03-25,KS,-23.6734693877551,1.2105263157894737,98.6,-8.823529411764707,-28.951612903225808,13.333333333333334,134,3,32.0,0.0
2125,2020-03-26,KS,-31.096153846153847,-9.447368421052632,68.8,-12.333333333333334,-31.483870967741936,15.904761904761905,173,3,39.0,0.0
2126,2020-03-27,KS,-32.388888888888886,-7.219512195121951,40.8,-16.894736842105264,-27.966666666666665,15.473684210526315,213,4,40.0,1.0
2127,2020-03-28,KS,-35.42857142857143,-5.095238095238095,67.4,-22.88888888888889,-19.63888888888889,12.142857142857142,272,6,59.0,2.0
2128,2020-03-29,KS,-26.463414634146343,-9.15,102.75,-17.5,-24.5,10.2,333,7,61.0,1.0
2129,2020-03-30,KS,-38.5,-18.95,55.2,-19.0,-32.45161290322581,15.65,374,9,41.0,2.0
2130,2020-03-31,KS,-31.612244897959183,-11.710526315789474,82.2,-13.61111111111111,-35.53968253968254,16.15,435,10,61.0,1.0
2131,2020-04-01,KS,-28.208333333333332,-4.717948717948718,86.0,-12.65,-35.73015873015873,15.095238095238095,489,11,54.0,1.0
2132,2020-04-02,KS,-38.94230769230769,-12.119047619047619,32.6,-14.3,-37.03125,18.0,554,14,65.0,3.0
2133,2020-04-03,KS,-41.55555555555556,-9.522727272727273,-28.0,-20.9,-34.58730158730159,19.157894736842106,625,19,71.0,5.0
2134,2020-04-04,KS,-44.265306122448976,-11.909090909090908,8.0,-28.05263157894737,-25.305555555555557,13.833333333333334,702,21,77.0,2.0
2135,2020-04-05,KS,-38.325,-15.523809523809524,59.4,-25.22222222222222,-29.65714285714286,10.8,769,23,67.0,2.0
2136,2020-04-06,KS,-38.10526315789474,-17.818181818181817,45.2,-20.842105263157894,-34.66129032258065,15.9,854,25,85.0,2.0
2137,2020-04-07,KS,-33.27777777777778,-16.09090909090909,113.75,-17.35,-37.34375,16.2,905,30,51.0,5.0
2138,2020-04-08,KS,-31.833333333333332,-11.0,95.0,-13.947368421052632,-37.44444444444444,15.4,1055,38,150.0,8.0
2139,2020-04-09,KS,-37.0,-16.636363636363637,39.4,-18.65,-38.42857142857143,17.789473684210527,1116,42,61.0,4.0
2140,2020-04-10,KS,-33.64,-9.833333333333334,55.0,-16.894736842105264,-40.296875,18.3125,1180,50,64.0,8.0
2141,2020-04-11,KS,-37.76,-9.538461538461538,90.2,-24.0,-27.0,11.5,1282,55,102.0,5.0
2142,2020-04-12,KS,-59.857142857142854,-44.30769230769231,-37.833333333333336,-35.88235294117647,-38.611111111111114,12.6,1337,56,55.0,1.0
